client_id,sexe,âge,revenu_mensuel,segment_age,revenu_cat,produit,canal_achat,montant_panier,panier_frequent,note_satisfaction,retour_produit,date_achat
11588,Femme,34,2477.5,Adulte,Moyen,Beauté,Mobile,268.31,Non,2,Non,2023-06-12
11589,Femme,40,3757.05,Adulte,Moyen,Beauté,Mobile,164.18,Non,4,Non,2023-12-05
11590,Femme,49,3019.06,Mature,Moyen,Beauté,Email,54.65,Non,4,Non,2023-05-11
11591,Femme,42,2784.9,Mature,Moyen,Mode,Desktop,64.58,Non,2,Non,2023-06-01
11592,Homme,56,4204.73,Mature,Élevé,Mode,App,97.91,Non,2,Non,2023-12-11
11593,Femme,48,3663.9,Mature,Moyen,Beauté,Mobile,85.41,Non,4,Non,2023-11-29
11594,Homme,43,3612.05,Mature,Moyen,Sport,Mobile,48.56,Non,4,Non,2023-04-27
11595,Homme,27,3351.16,Adulte,Moyen,Maison,Desktop,246.13,Non,3,Non,2023-05-11
11596,Homme,36,3814.42,Adulte,Moyen,Maison,Mobile,164.86,Oui,3,Non,2023-05-05
11597,Homme,38,3620.38,Adulte,Moyen,Électronique,Mobile,47.93,Non,3,Non,2023-09-19
11598,Femme,44,4074.39,Mature,Élevé,Mode,Desktop,325.55,Non,3,Non,2023-11-16
11599,Femme,44,2744.69,Mature,Moyen,Électronique,Desktop,492.14,Non,4,Non,2023-10-16
11600,Homme,39,3921.04,Adulte,Moyen,Électronique,Mobile,75.96,Non,2,Non,2023-11-20
11601,Femme,39,3175.15,Adulte,Moyen,Électronique,Desktop,190.15,Oui,3,Non,2023-01-27
11602,Homme,45,1423.21,Mature,Bas,Électronique,Email,39.6,Non,2,Non,2023-10-14
11603,Femme,29,3616.48,Adulte,Moyen,Beauté,Email,44.54,Oui,4,Non,2023-05-19
11604,Femme,54,3447.54,Mature,Moyen,Maison,Desktop,173.22,Non,2,Oui,2023-08-11
11605,Femme,18,2280.06,Jeune,Moyen,Maison,Mobile,82.11,Oui,3,Non,2023-02-16
11606,Homme,52,3368.03,Mature,Moyen,Électronique,Desktop,39.01,Non,3,Non,2023-12-18
11607,Homme,37,4164.66,Adulte,Élevé,Électronique,Mobile,191.79,Non,3,Non,2023-08-07
11608,Femme,48,2413.57,Mature,Moyen,Électronique,Email,64.76,Non,3,Non,2023-05-18
11609,Homme,41,3332.21,Mature,Moyen,Électronique,Email,48.86,Non,1,Oui,2023-11-05
11610,Homme,41,3500.52,Mature,Moyen,Électronique,Mobile,97.92,Oui,4,Non,2023-08-24
11611,Femme,43,2343.75,Mature,Moyen,Beauté,Desktop,53.93,Oui,3,Non,2023-04-23
11612,Homme,46,2748.75,Mature,Moyen,Maison,Mobile,144.64,Oui,3,Non,2023-08-08
11613,Femme,34,3005.34,Adulte,Moyen,Électronique,App,84.78,Oui,3,Non,2023-08-29
11614,Femme,48,2639.01,Mature,Moyen,Beauté,Email,78.77,Non,2,Non,2023-03-12
11615,Femme,27,4162.0,Adulte,Élevé,Beauté,Mobile,62.59,Non,2,Non,2023-12-01
11616,Homme,37,4936.42,Adulte,Élevé,Sport,App,54.93,Non,3,Non,2023-05-12
11617,Femme,46,2683.22,Mature,Moyen,Maison,Mobile,30.03,Non,4,Non,2023-05-30
11618,Femme,47,3193.42,Mature,Moyen,Mode,Mobile,55.13,Non,2,Oui,2023-09-09
11619,Homme,42,4191.87,Mature,Élevé,Électronique,Mobile,134.68,Non,2,Non,2023-07-23
11620,Homme,34,4503.97,Adulte,Élevé,Électronique,Email,45.94,Non,4,Non,2023-07-21
11621,Homme,46,3229.82,Mature,Moyen,Électronique,App,56.35,Oui,2,Non,2023-05-26
11622,Homme,31,1000.0,Adulte,Bas,Électronique,Mobile,23.8,Non,3,Non,2023-07-23
11623,Femme,55,2251.79,Mature,Moyen,Beauté,App,52.31,Oui,3,Non,2023-10-18
11624,Homme,37,3501.94,Adulte,Moyen,Mode,Mobile,117.31,Oui,3,Non,2023-10-14
11625,Homme,22,2390.53,Jeune,Moyen,Électronique,Desktop,91.49,Non,3,Non,2023-04-02
11626,Homme,26,3366.61,Adulte,Moyen,Maison,App,101.14,Oui,5,Non,2023-11-05
11627,Homme,38,4908.7,Adulte,Élevé,Sport,Mobile,189.36,Non,3,Non,2023-04-11
11628,Femme,39,2658.86,Adulte,Moyen,Électronique,Desktop,77.92,Non,1,Non,2023-01-03
11629,Homme,57,3928.0,Mature,Moyen,Électronique,Desktop,180.6,Non,2,Non,2023-12-22
11630,Femme,27,3687.23,Adulte,Moyen,Beauté,Mobile,57.1,Oui,3,Non,2023-07-17
11631,Homme,38,2754.8,Adulte,Moyen,Électronique,Mobile,108.91,Non,1,Oui,2023-02-12
11632,Femme,27,3252.19,Adulte,Moyen,Maison,Desktop,137.8,Non,2,Oui,2023-09-04
11633,Femme,33,2790.89,Adulte,Moyen,Beauté,Mobile,112.15,Non,4,Non,2023-10-17
11634,Homme,54,3253.73,Mature,Moyen,Maison,App,50.61,Non,3,Non,2023-03-16
11635,Femme,26,3814.83,Adulte,Moyen,Mode,Desktop,55.81,Non,4,Non,2023-11-29
11636,Homme,43,2556.92,Mature,Moyen,Sport,App,48.28,Non,4,Non,2023-07-24
11637,Femme,41,3411.23,Mature,Moyen,Mode,Email,51.39,Oui,4,Non,2023-09-06
11638,Femme,37,3051.88,Adulte,Moyen,Beauté,Mobile,67.79,Oui,3,Non,2023-10-08
11639,Femme,43,1842.02,Mature,Bas,Beauté,Desktop,97.39,Non,4,Non,2023-09-20
11640,Homme,26,3571.25,Adulte,Moyen,Sport,Email,43.71,Oui,5,Non,2023-04-01
11641,Femme,54,4564.0,Mature,Élevé,Beauté,Mobile,70.75,Oui,3,Non,2023-11-29
11642,Homme,57,3704.24,Mature,Moyen,Mode,Mobile,114.87,Oui,3,Non,2023-11-15
11643,Femme,38,2908.55,Adulte,Moyen,Maison,Desktop,116.64,Oui,5,Non,2023-06-10
11644,Femme,62,1918.53,Senior,Bas,Mode,Email,35.56,Non,3,Non,2023-01-22
11645,Femme,34,1143.68,Adulte,Bas,Mode,Desktop,76.24,Non,3,Non,2023-10-18
11646,Femme,42,2512.71,Mature,Moyen,Mode,Mobile,229.14,Non,2,Non,2023-08-02
11647,Femme,52,3985.33,Mature,Moyen,Mode,Mobile,98.91,Non,3,Non,2023-04-27
11648,Femme,33,3875.01,Adulte,Moyen,Maison,App,67.28,Non,2,Non,2023-05-03
11649,Homme,24,2263.45,Jeune,Moyen,Électronique,Mobile,83.42,Oui,3,Non,2023-03-01
11650,Homme,21,2258.47,Jeune,Moyen,Sport,Email,42.38,Oui,3,Non,2023-11-16
11651,Homme,58,1538.62,Mature,Bas,Maison,Mobile,70.02,Non,2,Non,2023-08-26
11652,Femme,32,2888.98,Adulte,Moyen,Mode,Desktop,139.14,Non,3,Non,2023-06-25
11653,Homme,36,4100.36,Adulte,Élevé,Électronique,Mobile,53.08,Non,3,Non,2023-09-12
11654,Femme,26,2843.74,Adulte,Moyen,Beauté,Mobile,54.0,Non,3,Non,2023-09-20
11655,Homme,47,1625.96,Mature,Bas,Sport,Mobile,64.5,Non,4,Non,2023-08-08
11656,Homme,30,2739.52,Adulte,Moyen,Mode,App,64.93,Non,3,Non,2023-11-03
11657,Femme,33,3597.12,Adulte,Moyen,Maison,Mobile,145.51,Non,4,Non,2023-07-30
11658,Femme,40,4371.14,Adulte,Élevé,Maison,Desktop,56.39,Oui,4,Non,2023-03-11
11659,Homme,27,4057.98,Adulte,Élevé,Mode,App,165.15,Non,4,Non,2023-06-24
11660,Homme,36,1903.12,Adulte,Bas,Électronique,Mobile,340.69,Non,4,Non,2023-12-16
11661,Homme,52,2844.06,Mature,Moyen,Électronique,Mobile,65.91,Non,2,Non,2023-08-10
11662,Homme,42,2832.56,Mature,Moyen,Électronique,App,38.48,Non,1,Non,2023-10-18
11663,Femme,39,1763.05,Adulte,Bas,Mode,Email,281.34,Non,3,Non,2023-02-04
11664,Homme,40,3141.68,Adulte,Moyen,Électronique,Desktop,67.71,Non,2,Non,2023-03-16
11665,Femme,34,3372.56,Adulte,Moyen,Beauté,Desktop,66.25,Non,2,Non,2023-06-24
11666,Femme,57,3694.91,Mature,Moyen,Mode,App,53.63,Oui,3,Non,2023-08-03
11667,Homme,29,2654.89,Adulte,Moyen,Électronique,Mobile,31.34,Oui,3,Non,2023-07-30
11668,Femme,40,3166.45,Adulte,Moyen,Maison,Mobile,41.32,Non,3,Non,2023-02-07
11669,Homme,39,3386.54,Adulte,Moyen,Électronique,Mobile,56.67,Oui,3,Non,2023-08-26
11670,Femme,48,3670.18,Mature,Moyen,Électronique,Mobile,407.58,Non,3,Non,2023-03-23
11671,Femme,49,3007.17,Mature,Moyen,Maison,Mobile,144.66,Oui,5,Non,2023-06-03
11672,Homme,37,2522.89,Adulte,Moyen,Maison,Mobile,64.52,Non,4,Non,2023-03-30
11673,Femme,40,2248.93,Adulte,Moyen,Maison,App,50.18,Oui,5,Non,2023-01-24
11674,Femme,41,2125.88,Mature,Moyen,Mode,Desktop,30.57,Oui,5,Non,2023-07-18
11675,Homme,18,3602.26,Jeune,Moyen,Électronique,App,91.76,Non,3,Non,2023-12-05
11676,Femme,22,2141.48,Jeune,Moyen,Mode,Email,164.0,Non,3,Non,2023-07-30
11677,Femme,31,3342.43,Adulte,Moyen,Maison,Email,393.33,Non,3,Non,2023-04-23
11678,Homme,32,2401.5,Adulte,Moyen,Électronique,Mobile,219.01,Oui,4,Non,2023-11-05
11679,Homme,26,4101.15,Adulte,Élevé,Sport,Desktop,44.27,Non,3,Non,2023-03-12
11680,Femme,45,1327.62,Mature,Bas,Mode,Mobile,23.6,Non,4,Non,2023-07-12
11681,Femme,38,2822.22,Adulte,Moyen,Mode,Mobile,37.38,Non,4,Non,2023-05-19
11682,Femme,35,2432.71,Adulte,Moyen,Beauté,Email,32.79,Non,2,Oui,2023-09-01
11683,Homme,25,3481.85,Jeune,Moyen,Maison,Email,44.38,Non,2,Oui,2023-12-20
11684,Femme,37,1776.04,Adulte,Bas,Électronique,Email,26.27,Non,3,Non,2023-06-13
11685,Femme,18,2635.66,Jeune,Moyen,Maison,Mobile,57.41,Oui,4,Non,2023-11-25
11686,Femme,36,3106.48,Adulte,Moyen,Beauté,Mobile,39.32,Non,3,Non,2023-04-03
11687,Femme,38,2021.83,Adulte,Moyen,Électronique,Desktop,33.35,Non,3,Non,2023-10-23
11688,Femme,40,4342.6,Adulte,Élevé,Beauté,Desktop,79.11,Non,2,Non,2023-09-25
11689,Femme,22,4359.03,Jeune,Élevé,Beauté,Mobile,54.49,Oui,4,Non,2023-03-17
11690,Homme,40,2501.92,Adulte,Moyen,Mode,Email,25.39,Oui,4,Non,2023-12-04
11691,Homme,27,3527.88,Adulte,Moyen,Maison,Mobile,121.04,Oui,5,Non,2023-07-16
11692,Femme,29,4517.45,Adulte,Élevé,Maison,Email,73.85,Non,2,Non,2023-05-09
11693,Femme,45,3916.22,Mature,Moyen,Beauté,Mobile,103.28,Non,2,Oui,2023-02-24
11694,Homme,58,4380.41,Mature,Élevé,Électronique,Mobile,231.6,Non,3,Non,2023-04-25
11695,Homme,38,3760.07,Adulte,Moyen,Électronique,Mobile,255.5,Non,3,Non,2023-08-24
11696,Homme,29,3268.07,Adulte,Moyen,Maison,Email,46.77,Non,4,Non,2023-04-22
11697,Femme,39,4557.39,Adulte,Élevé,Beauté,Email,99.17,Oui,5,Non,2023-12-11
11698,Femme,47,2858.29,Mature,Moyen,Beauté,Desktop,32.32,Oui,3,Non,2023-08-01
11699,Femme,44,3268.47,Mature,Moyen,Beauté,Mobile,62.55,Non,2,Oui,2023-11-08
11700,Femme,65,2051.96,Senior,Moyen,Mode,Mobile,53.9,Non,3,Non,2023-01-06
11701,Homme,30,2478.7,Adulte,Moyen,Sport,Mobile,35.69,Non,4,Non,2023-01-03
11702,Homme,40,1924.92,Adulte,Bas,Mode,Mobile,108.75,Non,2,Non,2023-06-23
11703,Homme,53,3424.7,Mature,Moyen,Électronique,Mobile,239.65,Non,3,Non,2023-01-09
11704,Homme,52,2860.71,Mature,Moyen,Maison,App,50.1,Non,2,Non,2023-02-17
11705,Femme,18,2016.72,Jeune,Moyen,Mode,Email,37.37,Non,4,Non,2023-11-20
11706,Femme,37,3044.1,Adulte,Moyen,Maison,Email,46.12,Non,4,Non,2023-01-01
11707,Homme,52,3406.52,Mature,Moyen,Électronique,Desktop,131.62,Oui,4,Non,2023-10-24
11708,Homme,66,5593.5,Senior,Élevé,Maison,Mobile,60.12,Non,3,Non,2023-01-27
11709,Homme,45,3941.33,Mature,Moyen,Électronique,Mobile,44.95,Non,4,Non,2023-06-17
11710,Homme,34,2065.49,Adulte,Moyen,Sport,Desktop,29.84,Non,4,Non,2023-04-22
11711,Homme,27,3612.86,Adulte,Moyen,Sport,Email,74.01,Non,3,Non,2023-01-21
11712,Femme,60,2572.44,Mature,Moyen,Beauté,Mobile,39.71,Non,3,Non,2023-06-17
11713,Femme,45,3677.32,Mature,Moyen,Mode,Mobile,298.7,Non,2,Oui,2023-02-01
11714,Homme,29,1920.53,Adulte,Bas,Maison,App,55.41,Oui,5,Non,2023-09-06
11715,Homme,35,3607.88,Adulte,Moyen,Électronique,Email,89.43,Non,3,Non,2023-03-18
11716,Homme,41,3827.79,Mature,Moyen,Électronique,Email,43.96,Non,2,Non,2023-11-03
11717,Femme,43,3411.68,Mature,Moyen,Mode,Mobile,107.47,Oui,4,Non,2023-09-14
11718,Femme,29,1962.39,Adulte,Bas,Mode,Mobile,112.86,Oui,4,Non,2023-11-06
11719,Femme,31,3986.81,Adulte,Moyen,Mode,Mobile,64.28,Oui,4,Non,2023-09-15
11720,Homme,21,4276.27,Jeune,Élevé,Électronique,Mobile,151.49,Oui,3,Non,2023-03-18
11721,Femme,48,3900.49,Mature,Moyen,Beauté,Mobile,51.41,Oui,3,Non,2023-06-25
11722,Homme,34,3057.41,Adulte,Moyen,Électronique,Mobile,164.96,Oui,4,Non,2023-11-17
11723,Femme,42,2998.11,Mature,Moyen,Beauté,Desktop,67.49,Non,2,Oui,2023-04-11
11724,Femme,52,3119.11,Mature,Moyen,Électronique,Mobile,73.71,Non,4,Non,2023-09-17
11725,Femme,40,3237.48,Adulte,Moyen,Beauté,Desktop,93.51,Oui,5,Non,2023-05-03
11726,Homme,36,2409.09,Adulte,Moyen,Électronique,Desktop,104.17,Non,4,Non,2023-01-09
11727,Homme,39,3156.8,Adulte,Moyen,Mode,Mobile,77.18,Non,4,Non,2023-04-12
11728,Femme,38,2777.61,Adulte,Moyen,Électronique,Desktop,47.69,Non,2,Non,2023-12-20
11729,Homme,50,2860.89,Mature,Moyen,Électronique,Mobile,187.66,Non,3,Non,2023-06-27
11730,Homme,41,5831.2,Mature,Élevé,Sport,Desktop,85.45,Non,4,Non,2023-06-11
11731,Homme,32,2783.55,Adulte,Moyen,Sport,App,56.14,Oui,4,Non,2023-11-27
11732,Homme,48,3966.0,Mature,Moyen,Électronique,Mobile,58.53,Non,4,Non,2023-10-29
11733,Homme,50,2988.14,Mature,Moyen,Maison,Mobile,222.77,Non,4,Non,2023-04-14
11734,Homme,24,4042.9,Jeune,Élevé,Mode,Mobile,88.95,Non,4,Non,2023-01-30
11735,Homme,53,2710.26,Mature,Moyen,Sport,Mobile,56.93,Oui,5,Non,2023-03-21
11736,Femme,41,2210.57,Mature,Moyen,Mode,Email,249.47,Non,4,Non,2023-07-11
11737,Homme,40,3765.83,Adulte,Moyen,Sport,App,59.53,Non,4,Non,2023-11-12
11738,Homme,48,2550.37,Mature,Moyen,Maison,Email,27.82,Non,3,Non,2023-10-04
11739,Femme,32,2483.79,Adulte,Moyen,Maison,Desktop,43.6,Non,3,Non,2023-03-08
11740,Femme,47,1703.05,Mature,Bas,Beauté,Email,82.9,Non,4,Non,2023-06-17
11741,Femme,34,1912.67,Adulte,Bas,Maison,Mobile,31.35,Oui,4,Non,2023-07-07
11742,Femme,23,2993.27,Jeune,Moyen,Maison,Mobile,42.13,Non,3,Non,2023-10-27
11743,Homme,28,3282.55,Adulte,Moyen,Électronique,Mobile,83.93,Oui,3,Non,2023-05-30
11744,Femme,43,1710.23,Mature,Bas,Beauté,Mobile,46.04,Oui,5,Non,2023-08-06
11745,Femme,28,1827.61,Adulte,Bas,Mode,Email,55.23,Non,3,Non,2023-09-10
11746,Homme,54,3588.13,Mature,Moyen,Sport,Mobile,47.77,Non,3,Non,2023-09-27
11747,Homme,49,3120.81,Mature,Moyen,Mode,Mobile,42.28,Oui,5,Non,2023-05-05
11748,Homme,51,4141.38,Mature,Élevé,Électronique,Mobile,164.52,Non,4,Non,2023-05-07
11749,Femme,39,2240.73,Adulte,Moyen,Mode,App,77.97,Oui,3,Non,2023-03-10
11750,Homme,40,2159.64,Adulte,Moyen,Sport,App,40.19,Oui,4,Non,2023-04-21
11751,Femme,26,3054.69,Adulte,Moyen,Mode,App,43.72,Oui,3,Non,2023-06-20
11752,Homme,47,3314.79,Mature,Moyen,Sport,App,133.98,Oui,4,Non,2023-11-21
11753,Homme,41,3677.53,Mature,Moyen,Sport,Email,43.82,Oui,5,Non,2023-12-16
11754,Femme,43,2497.79,Mature,Moyen,Beauté,Mobile,67.06,Oui,5,Non,2023-10-01
11755,Homme,54,2789.31,Mature,Moyen,Maison,Mobile,95.73,Non,3,Non,2023-08-05
11756,Homme,31,1000.0,Adulte,Bas,Électronique,Desktop,173.29,Oui,3,Non,2023-03-14
11757,Homme,36,2135.89,Adulte,Moyen,Électronique,Email,26.27,Non,2,Oui,2023-09-15
11758,Homme,41,3843.74,Mature,Moyen,Sport,App,56.09,Oui,3,Non,2023-04-20
11759,Homme,28,4064.92,Adulte,Élevé,Sport,Desktop,203.05,Non,2,Non,2023-08-15
11760,Femme,36,2274.96,Adulte,Moyen,Mode,Mobile,73.23,Non,2,Oui,2023-10-15
11761,Femme,42,3494.56,Mature,Moyen,Mode,Mobile,67.4,Non,3,Non,2023-04-02
11762,Homme,34,3223.05,Adulte,Moyen,Sport,Mobile,50.52,Non,2,Oui,2023-02-27
11763,Femme,51,3337.58,Mature,Moyen,Mode,Mobile,43.07,Non,4,Non,2023-11-17
11764,Femme,22,4173.76,Jeune,Élevé,Beauté,Mobile,51.68,Non,3,Non,2023-03-16
11765,Femme,49,3466.48,Mature,Moyen,Électronique,Mobile,161.58,Oui,3,Non,2023-07-07
11766,Homme,44,2965.45,Mature,Moyen,Sport,Email,43.1,Non,2,Non,2023-10-28
11767,Homme,32,1900.68,Adulte,Bas,Électronique,Desktop,39.86,Non,1,Non,2023-05-24
11768,Homme,28,3297.26,Adulte,Moyen,Maison,Mobile,60.65,Non,3,Non,2023-12-10
11769,Femme,18,3154.44,Jeune,Moyen,Maison,Desktop,133.2,Non,2,Non,2023-06-09
11770,Femme,30,3764.91,Adulte,Moyen,Beauté,Email,63.82,Oui,4,Non,2023-07-12
11771,Homme,48,3357.37,Mature,Moyen,Électronique,Desktop,36.0,Oui,2,Non,2023-11-09
11772,Homme,37,3473.04,Adulte,Moyen,Sport,Mobile,69.27,Non,2,Oui,2023-06-12
11773,Femme,49,2599.48,Mature,Moyen,Beauté,Mobile,41.64,Non,4,Non,2023-04-15
11774,Femme,31,2583.43,Adulte,Moyen,Maison,Mobile,69.96,Non,3,Non,2023-11-17
11775,Homme,45,3332.84,Mature,Moyen,Sport,Mobile,136.45,Oui,4,Non,2023-10-31
11776,Femme,30,2716.76,Adulte,Moyen,Beauté,Mobile,37.69,Non,3,Non,2023-06-16
11777,Femme,28,2922.44,Adulte,Moyen,Électronique,Email,63.94,Non,3,Non,2023-10-03
11778,Femme,36,3529.19,Adulte,Moyen,Mode,Desktop,209.58,Non,4,Non,2023-10-11
11779,Femme,31,4072.87,Adulte,Élevé,Maison,Email,147.58,Oui,4,Non,2023-11-23
11780,Femme,22,2771.84,Jeune,Moyen,Mode,Desktop,46.95,Oui,3,Non,2023-07-09
11781,Femme,36,3807.35,Adulte,Moyen,Mode,App,44.82,Oui,3,Non,2023-10-21
11782,Femme,39,4262.22,Adulte,Élevé,Mode,Email,205.65,Non,4,Non,2023-04-04
11783,Homme,50,3411.97,Mature,Moyen,Sport,Email,41.66,Non,3,Non,2023-11-03
11784,Homme,47,1376.31,Mature,Bas,Électronique,App,51.87,Oui,3,Non,2023-11-02
11785,Femme,50,4549.65,Mature,Élevé,Électronique,Desktop,79.36,Non,3,Non,2023-01-20
11786,Femme,45,3696.87,Mature,Moyen,Beauté,Desktop,42.89,Non,4,Non,2023-12-09
11787,Femme,41,2809.99,Mature,Moyen,Mode,App,34.48,Non,2,Non,2023-09-29
11788,Homme,25,2884.35,Jeune,Moyen,Électronique,Desktop,56.72,Non,4,Non,2023-10-04
11789,Homme,39,2571.57,Adulte,Moyen,Mode,Mobile,53.27,Non,2,Non,2023-11-05
11790,Femme,43,3687.54,Mature,Moyen,Mode,Desktop,245.14,Oui,3,Non,2023-07-05
11791,Homme,52,3475.45,Mature,Moyen,Maison,App,90.1,Oui,5,Non,2023-07-12
11792,Femme,44,3656.51,Mature,Moyen,Mode,Email,180.44,Oui,3,Non,2023-04-24
11793,Femme,50,2222.63,Mature,Moyen,Maison,Email,32.13,Non,4,Non,2023-05-25
11794,Femme,27,1476.9,Adulte,Bas,Mode,Mobile,31.12,Non,2,Oui,2023-02-05
11795,Femme,34,1198.9,Adulte,Bas,Mode,Email,22.65,Non,2,Oui,2023-02-18
11796,Femme,42,2419.08,Mature,Moyen,Mode,Mobile,52.4,Oui,5,Non,2023-03-07
11797,Femme,49,3368.89,Mature,Moyen,Beauté,App,153.45,Non,4,Non,2023-12-09
11798,Femme,36,1688.09,Adulte,Bas,Beauté,App,33.59,Non,3,Non,2023-09-18
11799,Homme,37,2096.76,Adulte,Moyen,Mode,App,75.28,Non,4,Non,2023-07-06
11800,Femme,44,2404.62,Mature,Moyen,Mode,Mobile,172.34,Non,3,Non,2023-06-18
11801,Homme,26,3349.24,Adulte,Moyen,Mode,Desktop,75.4,Oui,5,Non,2023-11-10
11802,Femme,54,3546.02,Mature,Moyen,Beauté,Desktop,71.47,Non,2,Oui,2023-07-06
11803,Femme,29,2911.9,Adulte,Moyen,Mode,Desktop,77.37,Non,2,Oui,2023-12-03
11804,Homme,18,3507.52,Jeune,Moyen,Électronique,Desktop,62.7,Non,2,Non,2023-09-09
11805,Homme,38,5182.92,Adulte,Élevé,Sport,App,77.84,Non,2,Oui,2023-01-21
11806,Femme,54,2466.41,Mature,Moyen,Maison,Email,160.04,Non,2,Non,2023-11-20
11807,Homme,43,4197.83,Mature,Élevé,Maison,Desktop,78.73,Non,2,Non,2023-04-27
11808,Femme,45,1772.66,Mature,Bas,Beauté,Desktop,43.78,Non,3,Non,2023-11-11
11809,Femme,38,3189.19,Adulte,Moyen,Beauté,Email,37.81,Oui,4,Non,2023-06-03
11810,Homme,36,4049.74,Adulte,Élevé,Sport,Desktop,70.39,Non,2,Non,2023-03-01
11811,Homme,22,4643.91,Jeune,Élevé,Maison,Email,52.69,Non,2,Oui,2023-12-11
11812,Homme,18,4199.52,Jeune,Élevé,Électronique,Email,68.11,Oui,5,Non,2023-07-08
11813,Homme,39,3110.86,Adulte,Moyen,Sport,App,217.62,Oui,3,Non,2023-01-26
11814,Femme,51,2789.94,Mature,Moyen,Beauté,Email,140.86,Non,3,Non,2023-02-10
11815,Homme,41,2658.15,Mature,Moyen,Électronique,Mobile,108.15,Non,2,Non,2023-11-11
11816,Homme,44,1614.96,Mature,Bas,Sport,Desktop,76.04,Non,3,Non,2023-02-17
11817,Homme,53,2371.19,Mature,Moyen,Sport,Desktop,36.73,Non,3,Non,2023-12-07
11818,Homme,41,3583.28,Mature,Moyen,Électronique,Mobile,48.9,Oui,5,Non,2023-07-04
11819,Homme,36,3157.02,Adulte,Moyen,Sport,Desktop,70.0,Non,2,Non,2023-02-06
11820,Femme,29,2633.08,Adulte,Moyen,Beauté,App,135.92,Oui,4,Non,2023-10-23
11821,Femme,58,2079.1,Mature,Moyen,Maison,Mobile,149.37,Non,2,Oui,2023-08-05
11822,Homme,43,1604.84,Mature,Bas,Sport,Mobile,58.75,Oui,4,Non,2023-05-18
11823,Homme,28,3363.87,Adulte,Moyen,Maison,App,334.58,Oui,3,Non,2023-06-09
11824,Femme,26,2430.72,Adulte,Moyen,Mode,Mobile,41.41,Non,3,Non,2023-12-31
11825,Homme,50,2307.59,Mature,Moyen,Électronique,Email,145.38,Oui,5,Non,2023-01-29
11826,Femme,27,2877.64,Adulte,Moyen,Maison,Mobile,52.8,Non,4,Non,2023-09-20
11827,Femme,56,2392.42,Mature,Moyen,Maison,Desktop,287.95,Non,3,Non,2023-04-09
11828,Homme,18,4243.55,Jeune,Élevé,Électronique,Desktop,68.25,Non,1,Non,2023-03-23
11829,Femme,52,1117.2,Mature,Bas,Beauté,Desktop,33.01,Oui,3,Non,2023-01-26
11830,Homme,42,3123.83,Mature,Moyen,Électronique,App,85.59,Oui,3,Non,2023-04-08
11831,Homme,39,4509.46,Adulte,Élevé,Maison,Mobile,73.04,Non,4,Non,2023-07-13
11832,Femme,36,3364.93,Adulte,Moyen,Beauté,Email,49.12,Oui,4,Non,2023-07-09
11833,Femme,56,3003.92,Mature,Moyen,Mode,Email,68.18,Non,4,Non,2023-02-18
11834,Homme,45,4183.46,Mature,Élevé,Sport,Desktop,123.21,Non,3,Non,2023-03-31
11835,Femme,28,3960.6,Adulte,Moyen,Maison,App,146.59,Oui,5,Non,2023-07-11
11836,Homme,20,4041.77,Jeune,Élevé,Maison,Desktop,82.72,Non,3,Non,2023-02-24
11837,Femme,39,3108.87,Adulte,Moyen,Mode,Email,53.61,Non,4,Non,2023-02-03
11838,Femme,37,3349.97,Adulte,Moyen,Mode,Desktop,41.95,Non,3,Non,2023-09-12
11839,Homme,22,4545.27,Jeune,Élevé,Électronique,Mobile,216.63,Non,4,Non,2023-08-21
11840,Homme,37,3155.11,Adulte,Moyen,Sport,Desktop,135.74,Non,4,Non,2023-02-25
11841,Homme,32,2836.93,Adulte,Moyen,Sport,Mobile,31.68,Oui,4,Non,2023-08-18
11842,Femme,38,1722.78,Adulte,Bas,Beauté,Desktop,83.51,Non,2,Non,2023-08-09
11843,Homme,45,5040.9,Mature,Élevé,Sport,Email,153.76,Non,3,Non,2023-01-24
11844,Homme,52,5103.5,Mature,Élevé,Maison,Desktop,147.03,Non,4,Non,2023-05-12
11845,Femme,47,2639.25,Mature,Moyen,Mode,Desktop,51.29,Non,4,Non,2023-12-19
11846,Femme,30,4468.42,Adulte,Élevé,Mode,Desktop,78.3,Non,2,Oui,2023-12-18
11847,Homme,41,2273.75,Mature,Moyen,Électronique,Desktop,52.77,Non,2,Non,2023-05-24
11848,Homme,38,3306.25,Adulte,Moyen,Sport,Desktop,70.62,Non,2,Non,2023-08-21
11849,Homme,24,2233.29,Jeune,Moyen,Sport,Mobile,128.24,Non,4,Non,2023-01-26
11850,Homme,41,2726.03,Mature,Moyen,Sport,Email,80.68,Non,3,Non,2023-08-21
11851,Femme,56,2659.56,Mature,Moyen,Beauté,Email,56.02,Oui,5,Non,2023-07-09
11852,Femme,38,2844.69,Adulte,Moyen,Beauté,Desktop,122.93,Non,4,Non,2023-06-09
11853,Homme,22,1570.35,Jeune,Bas,Électronique,Mobile,15.78,Non,3,Non,2023-07-06
11854,Homme,38,4613.26,Adulte,Élevé,Mode,Desktop,65.39,Non,3,Non,2023-09-27
11855,Homme,25,2221.7,Jeune,Moyen,Maison,Desktop,63.44,Oui,3,Non,2023-05-27
11856,Femme,46,2353.21,Mature,Moyen,Maison,Desktop,88.17,Non,4,Non,2023-02-17
11857,Homme,43,2084.97,Mature,Moyen,Maison,Mobile,411.47,Oui,3,Non,2023-05-26
